trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label
25fcd193-6d2c-4291-aa98-bb4586d44026,2025-08-05 13:49:00+00:00,2025-08-05 14:34:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,632.265,629.103675,629.103675,637.0069875,78.0,45.0,0.02,-307.8833500000026,1000.0,-0.3078833500000026,2,-0.3078833500000026,-0.8563386500000176,loss,SL,ny,ny_open
8e0db4ac-3cf5-494a-b5f6-ba4c1aa58250,2025-08-05 13:39:00+00:00,2025-08-05 14:37:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,632.06,628.8996999999999,628.8996999999999,636.80045,78.0,58.0,0.02,-307.7834000000005,1000.0,-0.3077834000000005,2,-0.3077834000000005,-1.1641220500000182,loss,SL,ny,ny_open
942487c0-062f-4458-9535-fb3fdff5f8dc,2025-08-05 13:44:00+00:00,2025-08-05 14:37:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,631.95,628.79025,628.79025,636.6896250000001,78.0,53.0,0.02,-307.7205000000024,1000.0,-0.3077205000000024,2,-0.3077205000000024,-1.4718425500000207,loss,SL,ny,ny_open
ef25c497-aee2-41f0-86cc-8e67b427e980,2025-08-05 13:34:00+00:00,2025-08-05 14:43:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,631.29,628.13355,628.13355,636.0246749999999,78.0,69.0,0.02,-307.4030999999961,1000.0,-0.3074030999999961,2,-0.3074030999999961,-1.7792456500000169,loss,SL,ny,ny_open
2d69550f-17c7-402b-81a6-8ff221dcdc84,2025-08-05 13:59:00+00:00,2025-08-05 14:49:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,631.9,627.16075,635.0595,627.16075,78.0,50.0,0.02,308.48149999999765,1000.0,0.30848149999999763,2,0.30848149999999763,-1.4707641500000193,win,TP1,ny,ny_open
6be7b5a5-1bfc-4485-9c87-f0184c666238,2025-08-05 14:04:00+00:00,2025-08-05 16:04:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,630.71,628.35,633.8635499999999,625.9796750000003,78.0,120.0,0.02,122.89000000000107,1000.0,0.12289000000000107,2,0.12289000000000107,-1.3478741500000182,win,time_stop,ny,ny_open
4883c6f3-814e-4432-8f0c-566b642337d6,2025-08-05 14:09:00+00:00,2025-08-05 16:09:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,630.795,628.4,633.9489749999999,626.0640375,78.0,120.0,0.02,125.61999999999858,1000.0,0.1256199999999986,2,0.1256199999999986,-1.2222541500000197,win,time_stop,ny,ny_open
f646a4ce-b67e-448c-85ee-94f80c5306e2,2025-08-05 14:14:00+00:00,2025-08-05 16:14:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,630.355,628.61,633.506775,625.6273375000001,78.0,120.0,0.02,74.93000000000035,1000.0,0.07493000000000034,2,0.07493000000000034,-1.1473241500000193,win,time_stop,ny,ny_open
9d1b43a4-4fb2-4b0b-ad84-104cd52f4fdc,2025-08-05 14:19:00+00:00,2025-08-05 16:19:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,630.28,628.865,633.4313999999999,625.5529,78.0,120.0,0.02,49.16999999999716,1000.0,0.04916999999999716,2,0.04916999999999716,-1.0981541500000223,win,time_stop,ny,ny_open
e6cb35bb-1558-4c61-9991-bb76d14432df,2025-08-05 14:24:00+00:00,2025-08-05 16:24:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,629.535,628.805,632.6826749999999,624.8134875000001,78.0,120.0,0.02,-4.199999999998582,1000.0,-0.004199999999998582,2,-0.004199999999998582,-1.102354150000021,loss,time_stop,ny,ny_open
a96b0d31-ddf7-4e2f-9920-45a0f431b947,2025-08-05 16:14:00+00:00,2025-08-05 18:14:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,628.61,629.39,625.46695,633.3245750000001,77.0,120.0,0.02,-0.3200000000021035,1000.0,-0.0003200000000021035,2,-0.0003200000000021035,-1.102674150000023,loss,time_stop,ny,none
f6c98d37-67ff-4a2e-b85b-8bdf1a5683fe,2025-08-05 16:39:00+00:00,2025-08-05 18:39:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,628.99,628.59,632.1349499999999,624.2725750000002,77.0,120.0,0.02,-29.56000000000175,1000.0,-0.02956000000000175,2,-0.02956000000000175,-1.1322341500000248,loss,time_stop,ny,none
01592fbd-2290-4829-8997-b3f53ef65ebd,2025-08-04 13:34:00+00:00,2025-08-05 23:59:00+00:00,2025-08-04,2025-08,SPY,Morning_Trap_Reversal,LONG,DAILY,C,626.89,627.23,623.75555,636.29335,79.0,2065.0,0.02,-34.84999999999749,2000.0,-0.017424999999998747,2,-0.034849999999997494,-1.1670841500000222,loss,eod,ny,ny_open
264aeef4-7766-42ab-b8b0-70eb4618840d,2025-08-04 13:39:00+00:00,2025-08-05 23:59:00+00:00,2025-08-04,2025-08,SPY,Morning_Trap_Reversal,LONG,DAILY,C,627.36,627.23,624.2232,636.7704,79.0,2060.0,0.02,-72.00999999999965,2000.0,-0.03600499999999982,2,-0.07200999999999964,-1.2390941500000219,loss,eod,ny,ny_open
